304,243
305,241
306,239
307,237
308,234
309,232
310,230
311,228
312,227
313,225
314,224
315,223
316,221
317,220
318,218
319,218
320,216
321,215
322,214
323,213
324,212
325,211
326,210
327,210
328,209
329,208
330,208
331,207
332,206
333,206
334,205
335,203
336,200
337,196
338,191
339,186
340,183
341,177
342,173
343,169
344,165
345,160
346,157
347,153
348,150
349,146
350,144
351,141
352,138
353,136
354,133
355,131
356,129
357,126
358,124
359,122
360,121
361,119
362,117
363,116
364,114
365,113
366,112
367,110
368,109
369,106
370,103
371,100
372,97
373,93
374,90
375,88
376,85
377,83
378,80
379,78
380,75
381,73
382,71
383,70
384,67
385,66
386,63
387,63
388,62
389,60
390,59
391,58
392,56
393,55
394,54
395,54
396,52
397,51
398,51
399,50
400,49
401,49
402,50
403,52
404,55
405,58
406,63
407,68
408,73
409,78
410,83
411,90
412,95
413,101
414,105
415,111
416,116
417,122
418,126
419,132
420,137
421,142
422,146
423,151
424,156
425,160
426,164
427,168
428,171
429,176
430,179
431,182
432,186
433,188
434,192
435,198
436,205
437,212
438,221
439,229
440,238
441,246
442,254
443,261
444,268
445,275
446,282
447,287
448,293
449,298
450,303
451,309
452,312
453,317
454,320
455,324
456,327
457,331
458,334
459,336
460,339
461,341
462,344
463,346
464,348
465,349
466,352
467,352
468,352
469,349
470,343
471,336
472,330
473,323
474,316
475,309
476,302
477,295
478,289
479,283
480,277
481,272
482,266
483,261
484,256
485,251
486,247
487,243
488,239
489,235
490,232
491,229
492,225
493,222
494,219
495,217
496,214
497,212
498,210
499,207
500,206
501,203
502,202
503,200
504,199
505,197
506,196
507,195
508,193
509,193
510,192
511,191
512,189
513,189
514,188
515,187
516,186
517,186
518,185
519,185
520,184
521,183
522,183
523,182
524,182
525,182
526,181
527,180
528,180
529,180
530,179
531,178
532,179
533,178
534,179
535,179
536,181
537,183
538,185
539,188
540,190
541,192
542,194
543,196
544,199
545,201
546,203
547,205
548,207
549,209
550,211
551,212
552,214
553,215
554,217
555,218
556,219
557,221
558,222
559,223
560,223
561,225
562,225
563,226
564,227
565,228
566,229
567,229
568,228
569,226
570,223
571,219
572,216
573,212
574,208
575,205
576,201
577,198
578,195
579,192
580,188
581,186
582,182
583,179
584,177
585,175
586,172
587,170
588,168
589,166
590,164
591,163
592,161
593,159
594,158
595,156
596,155
597,154
598,152
599,152
600,150
601,150
602,151
603,153
604,156
605,158
606,161
607,165
608,167
609,170
610,173
611,176
612,178
613,181
614,184
615,186
616,188
617,190
618,193
619,194
620,197
621,199
622,200
623,202
624,204
625,205
626,206
627,208
628,208
629,210
630,211
631,213
632,214
633,215
634,217
635,221
636,228
637,237
638,245
639,253
640,261
641,269
642,277
643,284
644,291
645,297
646,304
647,309
648,314
649,320
650,324
651,328
652,332
653,337
654,339
655,343
656,346
657,350
658,352
659,355
660,357
661,359
662,361
663,364
664,365
665,366
666,368
667,368
668,367
669,363
670,356
671,349
672,342
673,334
674,326
675,319
676,310
677,303
678,296
679,289
680,283
681,277
682,271
683,266
684,260
685,255
686,250
687,246
688,242
689,237
690,234
691,230
692,226
693,223
694,220
695,217
696,214
697,212
698,209
699,207
700,205
701,202
702,198
703,193
704,188
705,183
706,178
707,173
708,169
709,164
710,160
711,156
712,152
713,148
714,144
715,142
716,138
717,135
718,133
719,130
720,127
721,125
722,123
723,121
724,118
725,117
726,114
727,113
728,112
729,110
730,109
731,107
732,106
733,105
734,104
735,107
736,111
737,116
738,122
739,128
740,135
741,141
742,147
743,154
744,161
745,167
746,173
747,179
748,184
749,190
750,196
751,200
752,205
753,210
754,215
755,219
756,223
757,226
758,230
759,234
760,237
761,240
762,243
763,245
764,248
765,250
766,253
767,255
768,258
769,263
770,267
771,271
772,276
773,280
774,284
775,288
776,292
777,296
778,299
779,303
780,306
781,308
782,311
783,313
784,316
785,318
786,320
787,322
788,324
789,326
790,327
791,329
792,330
793,332
794,333
795,334
796,335
797,336
798,337
799,338
800,339
801,340
802,343
803,346
804,349
805,352
806,355
807,357
808,360
809,362
810,365
811,367
812,369
813,371
814,373
815,374
816,376
817,377
818,378
819,380
820,381
821,382
822,383
823,384
824,385
825,386
826,387
827,387
828,389
829,389
830,389
831,390
832,391
833,392
834,396
835,404
836,416
837,428
838,439
839,449
840,459
841,467
842,474
843,481
844,487
845,493
846,497
847,500
848,504
849,507
850,510
851,512
852,515
853,517
854,518
855,520
856,522
857,523
858,524
859,525
860,526
861,527
862,528
863,529
864,529
865,530
866,530
867,531
868,530
869,528
870,524
871,520
872,515
873,511
874,506
875,502
876,498
877,493
878,489
879,485
880,481
881,478
882,474
883,471
884,468
885,466
886,463
887,461
888,458
889,456
890,454
891,452
892,450
893,449
894,447
895,446
896,445
897,443
898,442
899,441
900,440
901,436
902,430
903,420
904,410
905,399
906,388
907,376
908,365
909,354
910,343
911,333
912,323
913,313
914,304
915,295
916,287
917,279
918,271
919,264
920,258
921,251
922,244
923,239
924,234
925,229
926,224
927,219
928,214
929,210
930,206
931,203
932,199
933,196
934,194
935,192
936,192
937,191
938,192
939,192
940,192
941,193
942,193
943,194
944,195
945,196
946,196
947,197
948,197
949,198
950,199
951,199
952,200
953,200
954,200
955,201
956,202
957,202
958,202
959,202
960,203
961,203
962,204
963,204
964,204
965,205
966,205
967,205
968,206
969,207
970,208
971,210
972,212
973,214
974,217
975,218
976,220
977,221
978,222
979,224
980,225
981,227
982,228
983,229
984,230
985,231
986,232
987,233
988,234
989,235
990,235
991,236
992,237
993,238
994,238
995,239
996,239
997,240
998,241
999,241
1000,241
1001,240
1002,236
1003,230
1004,225
1005,219
1006,212
1007,207
1008,201
1009,195
1010,190
1011,184
1012,179
1013,175
1014,171
1015,166
1016,162
1017,159
1018,154
1019,151
1020,148
1021,145
1022,142
1023,140
1024,137
1025,134
1026,131
1027,129
1028,126
1029,125
1030,123
1031,122
1032,120
1033,118
1034,117
1035,116
1036,116
1037,115
1038,115
1039,114
1040,114
1041,114
1042,114
1043,114
1044,114
1045,114
1046,114
1047,114
1048,113
1049,114
1050,114
1051,114
1052,114
1053,113
1054,114
1055,114
1056,114
1057,114
1058,113
1059,114
1060,114
1061,113
1062,114
1063,114
1064,114
1065,114
1066,114
1067,114
1068,113
1069,113
1070,113
1071,113
1072,113
1073,112
1074,113
1075,112
1076,112
1077,112
1078,112
1079,112
1080,111
1081,111
1082,111
1083,111
1084,111
1085,111
1086,110
1087,110
1088,110
1089,110
1090,110
1091,110
1092,110
1093,110
1094,110
1095,109
1096,110
1097,109
1098,109
1099,109
1100,109
1101,107
1102,104
1103,101
1104,97
1105,93
1106,89
1107,85
1108,82
1109,79
1110,75
1111,73
1112,70
1113,68
1114,65
1115,63
1116,61
1117,58
1118,57
1119,56
1120,54
1121,53
1122,51
1123,50
1124,49
1125,47
1126,47
1127,46
1128,44
1129,44
1130,43
1131,42
1132,41
1133,41
1134,40
1135,40
1136,41
1137,40
1138,41
1139,42
1140,42
1141,44
1142,45
1143,46
1144,47
1145,49
1146,51
1147,51
1148,52
1149,54
1150,55
1151,56
1152,57
1153,59
1154,60
1155,61
1156,63
1157,63
1158,65
1159,65
1160,66
1161,68
1162,69
1163,70
1164,71
1165,72
1166,73
1167,77
1168,84
1169,95
1170,107
1171,121
1172,136
1173,151
1174,165
1175,181
1176,195
1177,209
1178,223
1179,236
1180,249
1181,261
1182,272
1183,283
1184,293
1185,303
1186,312
1187,319
1188,327
1189,334
1190,341
1191,346
1192,352
1193,357
1194,363
1195,367
1196,371
1197,375
1198,378
1199,381
1200,384
1201,386
1202,388
1203,388
1204,389
1205,389
1206,390
1207,390
1208,390
1209,391
1210,391
1211,392
1212,391
1213,391
1214,392
1215,392
1216,393
1217,392
1218,393
1219,393
1220,393
1221,393
1222,393
1223,393
1224,394
1225,393
1226,394
1227,394
1228,394
1229,394
1230,394
1231,394
1232,395
1233,394
1234,394
1235,393
1236,392
1237,389
1238,387
1239,385
1240,383
1241,381
1242,380
1243,378
1244,377
1245,375
1246,373
1247,372
1248,371
1249,370
1250,369
1251,368
1252,367
1253,366
1254,365
1255,364
1256,363
1257,363
1258,362
1259,361
1260,361
1261,361
1262,360
1263,360
1264,359
1265,359
1266,359
1267,359
1268,361
1269,362
1270,366
1271,368
1272,370
1273,373
1274,375
1275,378
1276,380
1277,382
1278,384
1279,385
1280,387
1281,388
1282,390
1283,391
1284,393
1285,394
1286,395
1287,396
1288,397
1289,398
1290,398
1291,399
1292,400
1293,401
1294,401
1295,402
1296,402
1297,402
1298,403
1299,403
1300,403
1301,400
1302,396
1303,389
1304,383
1305,375
1306,368
1307,361
1308,355
1309,348
1310,342
1311,335
1312,329
1313,324
1314,318
1315,313
1316,308
1317,304
1318,299
1319,295
1320,291
1321,287
1322,284
1323,281
1324,277
1325,274
1326,271
1327,269
1328,266
1329,264
1330,262
1331,260
1332,257
1333,256
1334,253
1335,250
1336,246
1337,242
1338,239
1339,236
1340,232
1341,229
1342,225
1343,222
1344,219
1345,216
1346,214
1347,210
1348,209
1349,206
1350,204
1351,202
1352,200
1353,198
1354,196
1355,194
1356,193
1357,191
1358,190
1359,189
1360,187
1361,186
1362,185
1363,184
1364,183
1365,182
1366,182
1367,184
1368,190
1369,200
1370,211
1371,222
1372,234
1373,245
1374,255
1375,265
1376,275
1377,284
1378,293
1379,301
1380,309
1381,316
1382,323
1383,329
1384,335
1385,340
1386,345
1387,350
1388,354
1389,358
1390,362
1391,365
1392,368
1393,371
1394,374
1395,376
1396,379
1397,381
1398,383
1399,384
1400,386
1401,386
1402,386
1403,386
1404,385
1405,384
1406,384
1407,382
1408,381
1409,380
1410,380
1411,379
1412,378
1413,378
1414,377
1415,377
1416,376
1417,375
1418,375
1419,374
1420,374
1421,373
1422,373
1423,373
1424,372
1425,372
1426,372
1427,372
1428,372
1429,372
1430,371
1431,371
1432,371
1433,370
1434,368
1435,361
1436,354
1437,347
1438,338
1439,330
1440,322
1441,313
1442,305
1443,297
1444,290
1445,283
1446,276
1447,270
1448,264
1449,258
1450,253
1451,248
1452,243
1453,238
1454,233
1455,229
1456,225
1457,221
1458,218
1459,215
1460,211
1461,208
1462,205
1463,203
1464,200
1465,198
1466,195
1467,194
1468,194
1469,194
1470,195
1471,196
1472,197
1473,198
1474,199
1475,200
1476,201
1477,202
1478,203
1479,204
1480,206
1481,206
1482,207
1483,208
1484,209
1485,210
1486,210
1487,212
1488,212
1489,213
1490,214
1491,214
1492,215
1493,215
1494,215
1495,216
1496,216
1497,217
1498,217
1499,218
1500,218
1501,219
1502,220
1503,221
1504,223
1505,224
1506,225
1507,227
1508,228
1509,229
1510,230
1511,231
1512,233
1513,233
1514,235
1515,235
1516,236
1517,237
1518,238
1519,238
1520,239
1521,239
1522,240
1523,240
1524,241
1525,242
1526,242
1527,242
1528,243
1529,244
1530,244
1531,244
1532,244
1533,244
1534,243
1535,242
1536,240
1537,238
1538,235
1539,233
1540,229
1541,227
1542,225
1543,223
1544,220
1545,218
1546,216
1547,214
1548,213
1549,211
1550,210
1551,208
1552,207
1553,206
1554,204
1555,203
1556,201
1557,200
1558,199
1559,198
1560,197
1561,196
1562,196
1563,195
1564,193
1565,193
1566,193
1567,195
1568,201
1569,209
1570,218
1571,227
1572,235
1573,245
1574,254
1575,262
1576,270
1577,277
1578,284
1579,291
1580,297
1581,303
1582,308
1583,314
1584,319
1585,324
1586,328
1587,332
1588,335
1589,338
1590,341
1591,345
1592,347
1593,350
1594,352
1595,355
1596,356
1597,359
1598,361
1599,362
1600,364
1601,367
1602,371
1603,374
1604,378
1605,380
1606,384
1607,387
1608,389
1609,392
1610,395
1611,397
1612,399
1613,401
1614,403
1615,404
1616,406
1617,407
1618,409
1619,410
1620,412
1621,412
1622,413
1623,414
1624,415
1625,416
1626,417
1627,418
1628,418
1629,418
1630,419
1631,420
1632,420
1633,419
1634,416
1635,408
1636,398
1637,387
1638,375
1639,364
1640,352
1641,340
1642,328
1643,317
1644,306
1645,295
1646,285
1647,276
1648,267
1649,259
1650,250
1651,243
1652,235
1653,228
1654,221
1655,215
1656,209
1657,204
1658,199
1659,194
1660,189
1661,184
1662,180
1663,176
1664,172
1665,169
1666,166
1667,162
1668,157
1669,152
1670,146
1671,141
1672,136
1673,131
1674,127
1675,123
1676,118
1677,114
1678,111
1679,107
1680,103
1681,100
1682,97
1683,95
1684,93
1685,90
1686,88
1687,85
1688,83
1689,81
1690,80
1691,78
1692,76
1693,74
1694,73
1695,72
1696,70
1697,69
1698,68
1699,67
1700,66
1701,66
1702,66
1703,66
1704,68
1705,68
1706,70
1707,71
1708,73
1709,74
1710,75
1711,76
1712,77
1713,78
1714,79
1715,80
1716,81
1717,82
1718,83
1719,84
1720,85
1721,86
1722,87
1723,88
1724,89
1725,89
1726,90
1727,91
1728,91
1729,92
1730,93
1731,93
1732,95
1733,95
1734,95
1735,93
1736,92
1737,92
1738,91
1739,89
1740,87
1741,86
1742,86
1743,85
1744,83
1745,83
1746,81
1747,80
1748,79
1749,78
1750,78
1751,77
1752,76
1753,75
1754,74
1755,74
1756,73
1757,72
1758,72
1759,71
1760,70
1761,70
1762,70
1763,69
1764,69
1765,68
1766,68
1767,68
1768,70
1769,70
1770,72
1771,74
1772,76
1773,79
1774,80
1775,82
1776,84
1777,86
1778,88
1779,90
1780,93
1781,95
1782,96
1783,98
1784,100
1785,101
1786,103
1787,105
1788,106
1789,107
1790,109
1791,110
1792,112
1793,113
1794,114
1795,115
1796,117
1797,117
1798,119
1799,120
1800,123
1801,129
1802,138
1803,147
1804,157
1805,166
1806,176
1807,185
1808,195
1809,204
1810,213
1811,222
1812,230
1813,238
1814,246
1815,253
1816,259
1817,266
1818,272
1819,277
1820,283
1821,288
1822,293
1823,297
1824,301
1825,305
1826,308
1827,312
1828,316
1829,318
1830,322
1831,324
1832,327
1833,328
1834,327
1835,324
1836,321
1837,318
1838,313
1839,309
1840,305
1841,301
1842,297
1843,293
1844,290
1845,286
1846,283
1847,280
1848,277
1849,274
1850,271
1851,269
1852,266
1853,264
1854,262
1855,260
1856,258
1857,256
1858,254
1859,252
1860,251
1861,249
1862,248
1863,247
1864,245
1865,244
1866,243
1867,241
1868,239
1869,236
1870,233
1871,230
1872,227
1873,224
1874,222
1875,220
1876,216
1877,214
1878,212
1879,210
1880,208
1881,206
1882,204
1883,202
1884,200
1885,199
1886,197
1887,195
1888,194
1889,193
1890,192
1891,190
1892,190
1893,189
1894,188
1895,187
1896,186
1897,185
1898,185
1899,185
1900,188
1901,200
1902,213
1903,228
1904,243
1905,258
1906,272
1907,285
1908,298
1909,310
1910,321
1911,331
1912,340
1913,350
1914,358
1915,366
1916,372
1917,378
1918,384
1919,389
1920,394
1921,399
1922,402
1923,406
1924,410
1925,413
1926,416
1927,418
1928,421
1929,423
1930,426
1931,427
1932,429
1933,432
1934,436
1935,441
1936,446
1937,451
1938,455
1939,460
1940,464
1941,468
1942,471
1943,474
1944,477
1945,479
1946,481
1947,483
1948,486
1949,487
1950,489
1951,490
1952,491
1953,493
1954,494
1955,495
1956,496
1957,497
1958,497
1959,499
1960,499
1961,499
1962,500
1963,501
1964,501
1965,502
1966,502
1967,501
1968,498
1969,496
1970,492
1971,489
1972,485
1973,482
1974,478
1975,475
1976,472
1977,469
1978,468
1979,465
1980,463
1981,461
1982,458
1983,456
1984,455
1985,453
1986,452
1987,450
1988,449
1989,448
1990,446
1991,446
1992,445
1993,444
1994,443
1995,443
1996,442
1997,441
1998,440
1999,440
2000,440
2001,442
2002,444
2003,445
2004,447
2005,449
2006,450
2007,453
2008,454
2009,456
2010,458
2011,458
2012,459
2013,461
2014,462
2015,462
2016,463
2017,464
2018,465
2019,465
2020,466
2021,466
2022,467
2023,467
2024,467
2025,469
2026,469
2027,469
2028,469
2029,469
2030,470
2031,470
2032,470
2033,469
2034,465
2035,460
2036,453
2037,446
2038,438
2039,431
2040,424
2041,417
2042,410
2043,403
2044,397
2045,390
2046,385
2047,379
2048,374
2049,369
2050,364
2051,360
2052,356
2053,351
2054,347
2055,343
2056,341
2057,337
2058,334
2059,331
2060,328
2061,326
2062,323
2063,321
2064,319
2065,317
2066,314
2067,306
2068,296
2069,284
2070,271
2071,258
2072,246
2073,234
2074,222
2075,211
2076,201
2077,189
2078,180
2079,171
2080,163
2081,155
2082,148
2083,141
2084,134
2085,128
2086,123
2087,117
2088,112
2089,108
2090,104
2091,100
2092,96
2093,93
2094,90
2095,87
2096,84
2097,82
2098,79
2099,78
2100,76
2101,75
2102,75
2103,74
2104,75
2105,76
2106,77
2107,78
2108,78
2109,79
2110,80
2111,81
2112,82
2113,83
2114,84
2115,85
2116,86
2117,87
2118,87
2119,88
2120,90
2121,91
2122,92
2123,92
2124,93
2125,94
2126,94
2127,94
2128,95
2129,96
2130,97
2131,97
2132,97
2133,99
2134,102
2135,107
2136,112
2137,117
2138,122
2139,128
2140,133
2141,138
2142,143
2143,148
2144,154
2145,158
2146,163
2147,168
2148,173
2149,176
2150,180
2151,184
2152,189
2153,192
2154,195
2155,199
2156,202
2157,205
2158,207
2159,210
2160,212
2161,215
2162,217
2163,219
2164,221
2165,223
2166,225
2167,224
2168,221
2169,219
2170,215
2171,211
2172,208
2173,205
2174,202
2175,198
2176,195
2177,192
2178,189
2179,186
2180,183
2181,181
2182,178
2183,175
2184,174
2185,171
2186,169
2187,167
2188,165
2189,164
2190,162
2191,160
2192,159
2193,157
2194,156
2195,155
2196,154
2197,153
2198,151
2199,150
2200,150
2201,149
2202,150
2203,150
2204,150
2205,151
2206,151
2207,152
2208,152
2209,153
2210,153
2211,154
2212,154
2213,155
2214,155
2215,156
2216,156
2217,156
2218,156
2219,157
2220,157
2221,158
2222,158
2223,158
2224,159
2225,159
2226,159
2227,159
2228,159
2229,160
2230,160
2231,160
2232,160
2233,161
2234,162
2235,165
2236,167
2237,169
2238,172
2239,174
2240,177
2241,179
2242,181
2243,184
2244,186
2245,187
2246,190
2247,191
2248,193
2249,194
2250,196
2251,198
2252,199
2253,201
2254,202
2255,203
2256,204
2257,206
2258,207
2259,208
2260,208
2261,209
2262,210
2263,211
2264,212
2265,212
2266,212
2267,210
2268,206
2269,202
2270,197
2271,193
2272,187
2273,183
2274,178
2275,174
2276,170
2277,165
2278,162
2279,158
2280,154
2281,151
2282,147
2283,145
2284,142
2285,140
2286,137
2287,134
2288,131
2289,129
2290,128
2291,126
2292,124
2293,122
2294,120
2295,119
2296,118
2297,116
2298,114
2299,113
2300,114
2301,115
2302,116
2303,118
2304,120
2305,122
2306,124
2307,127
2308,130
2309,131
2310,134
2311,136
2312,138
2313,140
2314,142
2315,144
2316,146
2317,148
2318,149
2319,150
2320,152
2321,154
2322,155
2323,157
2324,158
2325,159
2326,161
2327,162
2328,163
2329,163
2330,165
2331,166
2332,168
2333,174
2334,185
2335,199
2336,213
2337,228
2338,242
2339,257
2340,270
2341,283
2342,294
2343,306
2344,317
2345,326
2346,335
2347,343
2348,351
2349,358
2350,365
2351,371
2352,376
2353,381
2354,386
2355,390
2356,394
2357,398
2358,401
2359,404
2360,407
2361,410
2362,413
2363,415
2364,417
2365,419
2366,420
2367,417
2368,414
2369,411
2370,406
2371,401
2372,397
2373,392
2374,388
2375,384
2376,380
2377,376
2378,372
2379,369
2380,366
2381,362
2382,360
2383,357
2384,354
2385,352
2386,349
2387,347
2388,345
2389,343
2390,341
2391,339
2392,337
2393,336
2394,335
2395,333
2396,332
2397,330
2398,330
2399,328
2400,324
2401,318
2402,310
2403,303
2404,296
2405,288
2406,280
2407,273
2408,266
2409,260
2410,254
2411,248
2412,242
2413,236
2414,231
2415,227
2416,221
2417,217
2418,213
2419,209
2420,205
2421,201
2422,198
2423,195
2424,192
2425,189
2426,186
2427,184
2428,181
2429,179
2430,177
2431,175
2432,173
2433,172
2434,172
2435,172
2436,173
2437,174
2438,175
2439,176
2440,177
2441,179
2442,180
2443,181
2444,182
2445,183
2446,184
2447,185
2448,185
2449,187
2450,187
2451,188
2452,189
2453,189
2454,190
2455,191
2456,191
2457,192
2458,193
2459,193
2460,194
2461,194
2462,194
2463,194
2464,195
2465,196
2466,195
2467,194
2468,192
2469,191
2470,189
2471,187
2472,185
2473,183
2474,181
2475,179
2476,178
2477,176
2478,174
2479,173
2480,171
2481,169
2482,169
2483,167
2484,166
2485,164
2486,163
2487,162
2488,161
2489,160
2490,160
2491,159
2492,157
2493,157
2494,156
2495,155
2496,154
2497,154
2498,153
2499,152
2500,153
2501,153
2502,153
2503,153
2504,153
2505,153
2506,154
2507,154
2508,155
2509,154
2510,155
2511,155
2512,156
2513,156
2514,156
2515,156
2516,157
2517,157
2518,157
2519,157
2520,157
2521,158
2522,158
2523,158
2524,158
2525,159
2526,158
2527,159
2528,159
2529,159
2530,159
2531,159
2532,161
2533,170
2534,185
2535,203
2536,221
2537,239
2538,257
2539,274
2540,290
2541,304
2542,318
2543,331
2544,343
2545,354
2546,364
2547,372
2548,381
2549,389
2550,395
2551,402
2552,408
2553,413
2554,418
2555,422
2556,426
2557,431
2558,433
2559,436
2560,439
2561,442
2562,444
2563,446
2564,448
2565,451
2566,453
2567,454
2568,457
2569,460
2570,462
2571,465
2572,467
2573,469
2574,470
2575,472
2576,474
2577,475
2578,476
2579,477
2580,479
2581,480
2582,481
2583,481
2584,483
2585,483
2586,484
2587,484
2588,485
2589,486
2590,486
2591,487
2592,487
2593,487
2594,488
2595,488
2596,489
2597,489
2598,489
2599,488
2600,485
2601,479
2602,472
2603,464
2604,457
2605,449
2606,441
2607,433
2608,425
2609,417
2610,411
2611,403
2612,397
2613,391
2614,385
2615,379
2616,373
2617,368
2618,363
2619,359
2620,354
2621,350
2622,346
2623,342
2624,339
2625,336
2626,333
2627,330
2628,327
2629,325
2630,322
2631,320
2632,318
2633,317
2634,316
2635,317
2636,318
2637,319
2638,320
2639,320
2640,321
2641,321
2642,323
2643,323
2644,324
2645,325
2646,326
2647,326
2648,327
2649,327
2650,328
2651,328
2652,328
2653,329
2654,330
2655,330
2656,330
2657,331
2658,330
2659,331
2660,332
2661,332
2662,332
2663,332
2664,332
2665,333
2666,333
2667,335
2668,336
2669,338
2670,340
2671,341
2672,343
2673,345
2674,346
2675,347
2676,349
2677,350
2678,351
2679,352
2680,354
2681,354
2682,355
2683,356
2684,357
2685,357
2686,358
2687,360
2688,359
2689,360
2690,360
2691,361
2692,362
2693,362
2694,363
2695,363
2696,363
2697,363
2698,363
2699,363
2700,359
2701,355
2702,349
2703,343
2704,337
2705,331
2706,326
2707,320
2708,314
2709,309
2710,304
2711,300
2712,295
2713,291
2714,286
2715,283
2716,279
2717,275
2718,272
2719,269
2720,266
2721,263
2722,261
2723,258
2724,255
2725,253
2726,252
2727,250
2728,247
2729,247
2730,244
2731,242
2732,241
2733,241
2734,242
2735,244
2736,246
2737,247
2738,248
2739,250
2740,252
2741,253
2742,255
2743,256
2744,258
2745,259
2746,260
2747,262
2748,263
2749,264
2750,265
2751,266
2752,266
2753,268
2754,268
2755,269
2756,270
2757,270
2758,271
2759,272
2760,273
2761,273
2762,273
2763,273
2764,274
2765,274
2766,275
2767,275
2768,274
2769,274
2770,273
2771,273
2772,272
2773,272
2774,271
2775,271
2776,270
2777,270
2778,269
2779,269
2780,269
2781,268
2782,268
2783,268
2784,268
2785,268
2786,267
2787,267
2788,266
2789,266
2790,266
2791,266
2792,266
2793,265
2794,265
2795,265
2796,265
2797,264
2798,264
2799,260
2800,253
2801,242
2802,230
2803,218
2804,206
2805,194
2806,183
2807,172
2808,162
2809,153
2810,144
2811,135
2812,128
2813,121
2814,114
2815,108
2816,103
2817,98
2818,93
2819,89
2820,85
2821,81
2822,78
2823,75
2824,72
2825,69
2826,67
2827,65
2828,63
2829,60
2830,59
2831,57
2832,56
2833,55
2834,52
2835,52
2836,50
2837,49
2838,48
2839,47
2840,45
2841,45
2842,44
2843,43
2844,43
2845,42
2846,40
2847,40
2848,39
2849,39
2850,38
2851,38
2852,37
2853,36
2854,36
2855,36
2856,35
2857,35
2858,34
2859,34
2860,33
2861,33
2862,32
2863,32
2864,32
2865,32
2866,32
2867,32
2868,33
2869,33
2870,35
2871,36
2872,38
2873,39
2874,41
2875,44
2876,46
2877,48
2878,49
2879,52
2880,55
2881,57
2882,60
2883,61
2884,64
2885,66
2886,68
2887,70
2888,72
2889,74
2890,76
2891,78
2892,80
2893,81
2894,83
2895,85
2896,87
2897,88
2898,90
2899,92
2900,94
2901,96
2902,98
2903,101
2904,103
2905,107
2906,108
2907,112
2908,113
2909,115
2910,118
2911,119
2912,122
2913,124
2914,125
2915,127
2916,129
2917,130
2918,133
2919,134
2920,136
2921,137
2922,138
2923,140
2924,141
2925,142
2926,143
2927,144
2928,145
2929,146
2930,147
2931,149
2932,150
2933,152
2934,156
2935,160
2936,165
2937,169
2938,173
2939,178
2940,182
2941,186
2942,190
2943,194
2944,198
2945,201
2946,205
2947,208
2948,211
2949,214
2950,217
2951,219
2952,222
2953,224
2954,227
2955,229
2956,231
2957,233
2958,235
2959,237
2960,238
2961,240
2962,242
2963,243
2964,245
2965,247
2966,255
2967,266
2968,277
2969,289
2970,302
2971,313
2972,324
2973,334
2974,343
2975,352
2976,360
2977,367
2978,374
2979,380
2980,386
2981,392
2982,397
2983,401
2984,405
2985,409
2986,412
2987,416
2988,419
2989,421
2990,424
2991,426
2992,429
2993,431
2994,432
2995,434
2996,435
2997,437
2998,438
2999,437
